,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_DSL,InternetService_Fiber optic,InternetService_IS_NO,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
2711,0,0,1,1,28,1,0,0,0,0,0,1,1,1,90.1,2598.95,1,False,True,False,False,True,False,True,False,False,False
5743,0,1,0,0,38,1,0,0,0,0,0,0,0,0,20.2,735.9,0,False,False,True,False,False,True,False,False,False,True
1572,0,1,0,0,3,1,0,0,0,0,0,0,0,0,45.0,127.1,1,True,False,False,True,False,False,False,False,True,False
6219,0,1,0,0,1,0,0,0,0,0,0,0,0,1,25.7,25.7,1,True,False,False,True,False,False,False,False,False,True
521,1,1,1,0,29,1,1,0,0,0,0,0,0,1,51.6,1442.0,0,True,False,False,True,False,False,False,False,True,False
1613,1,0,0,0,34,1,0,0,0,0,0,0,0,0,19.7,675.6,0,False,False,True,True,False,False,False,False,False,True
1513,0,1,0,0,1,0,0,0,0,0,0,0,0,1,25.8,25.8,1,True,False,False,True,False,False,False,False,False,True
140,0,1,1,1,72,1,1,1,1,1,1,1,1,1,88.05,6425.65,0,True,False,False,False,False,True,False,True,False,False
4614,1,0,1,1,7,1,0,0,0,0,0,0,0,0,20.25,144.35,0,False,False,True,True,False,False,False,False,False,True
1500,0,0,0,0,37,0,0,0,0,1,0,0,1,1,40.2,1478.85,0,True,False,False,True,False,False,False,True,False,False
4075,1,0,0,0,53,0,0,1,1,0,0,0,1,1,46.3,2546.85,0,True,False,False,True,False,False,True,False,False,False
4330,1,0,0,0,19,1,0,0,1,1,0,0,0,1,78.25,1490.95,1,False,True,False,True,False,False,False,False,True,False
3380,1,1,1,0,1,1,1,0,0,0,0,1,1,1,95.1,95.1,1,False,True,False,True,False,False,False,False,True,False
125,1,0,0,0,33,1,0,1,0,0,1,1,0,1,88.95,3027.65,0,False,True,False,False,False,True,False,False,True,False
5938,1,1,1,1,34,1,1,0,1,1,1,1,1,1,108.9,3625.2,0,False,True,False,True,False,False,False,False,True,False
4983,0,1,1,0,40,0,0,0,1,0,0,1,0,1,39.3,1637.4,1,True,False,False,True,False,False,False,False,True,False
1236,1,0,0,0,3,1,1,0,0,0,0,0,0,1,76.95,228.4,1,False,True,False,True,False,False,False,False,True,False
3003,1,0,0,1,27,1,1,0,0,0,1,0,0,1,79.5,2180.55,1,False,True,False,True,False,False,False,False,True,False
2861,0,0,0,0,1,1,0,0,0,0,0,0,1,1,81.95,81.95,1,False,True,False,True,False,False,False,False,True,False
392,0,1,0,0,2,1,0,0,0,0,0,0,0,1,44.3,89.3,0,True,False,False,True,False,False,False,False,True,False
674,1,1,0,0,52,0,0,0,1,0,0,1,1,1,49.15,2550.9,1,True,False,False,True,False,False,False,False,True,False
6891,0,0,1,0,4,0,0,1,0,0,0,0,0,1,29.05,129.6,0,True,False,False,True,False,False,False,False,True,False
1572,0,1,0,0,3,1,0,0,0,0,0,0,0,0,45.0,127.1,1,True,False,False,True,False,False,False,False,True,False
2776,1,1,1,0,16,1,0,0,1,0,0,0,0,1,74.3,1178.25,1,False,True,False,True,False,False,False,True,False,False
471,1,0,0,0,1,1,0,0,0,0,0,0,1,1,55.0,55.0,1,True,False,False,True,False,False,False,False,True,False
4265,1,1,1,0,66,1,1,0,0,0,1,1,1,1,100.05,6871.9,1,False,True,False,True,False,False,False,True,False,False
1712,0,0,0,0,29,1,1,0,1,0,0,0,0,1,55.25,1620.2,0,True,False,False,False,True,False,False,False,True,False
3352,0,0,0,0,1,1,1,0,0,0,0,0,1,1,85.45,85.45,1,False,True,False,True,False,False,False,False,False,True
3246,1,0,0,0,3,1,0,0,0,0,0,1,0,0,55.15,159.15,1,True,False,False,True,False,False,False,False,False,True
2517,1,1,0,0,1,1,0,0,0,0,0,0,0,1,69.5,69.5,1,False,True,False,True,False,False,True,False,False,False
3044,0,0,0,0,1,1,0,0,0,0,0,0,0,1,45.4,45.4,1,True,False,False,True,False,False,False,False,False,True
2105,0,0,0,0,3,1,1,0,0,0,0,0,0,0,75.25,242.0,1,False,True,False,True,False,False,False,False,True,False
5087,0,0,1,0,2,1,0,0,0,0,0,0,0,0,20.35,41.85,0,False,False,True,True,False,False,False,False,False,True
4960,1,1,0,0,50,1,1,0,0,0,0,1,1,1,95.7,4816.7,1,False,True,False,True,False,False,False,False,True,False
1836,1,0,0,0,24,1,0,0,0,0,1,1,1,1,96.0,2122.45,1,False,True,False,True,False,False,False,False,True,False
2548,1,1,0,0,8,1,0,0,0,0,0,0,0,1,69.95,562.7,0,False,True,False,True,False,False,False,True,False,False
975,1,0,0,0,71,1,1,1,0,1,1,1,1,1,108.05,7532.15,1,False,True,False,False,False,True,False,False,True,False
6257,0,1,0,0,1,1,0,0,1,0,0,0,0,1,73.0,73.0,1,False,True,False,True,False,False,False,False,True,False
5152,0,0,1,1,55,1,1,0,0,0,0,0,0,1,25.65,1388.0,0,False,False,True,False,False,True,False,True,False,False
259,0,1,1,0,29,0,0,1,0,1,0,0,1,1,45.0,1228.65,0,True,False,False,True,False,False,False,False,True,False
6816,1,0,0,0,1,1,0,0,0,0,0,0,0,1,70.3,70.3,1,False,True,False,True,False,False,False,False,True,False
3103,0,1,0,0,1,1,0,0,0,0,0,0,0,1,19.45,19.45,1,False,False,True,True,False,False,False,False,True,False
6759,1,1,1,0,51,1,1,1,0,1,0,0,1,1,93.65,4839.15,0,False,True,False,False,True,False,True,False,False,False
5493,0,1,1,0,6,1,1,0,0,0,0,0,1,1,84.35,474.9,1,False,True,False,True,False,False,False,False,True,False
2370,1,0,1,0,69,1,1,1,1,1,1,1,1,1,112.55,7806.5,0,False,True,False,False,False,True,True,False,False,False
5541,0,0,0,0,61,1,1,0,0,1,1,1,1,1,106.6,6428.4,1,False,True,False,False,False,True,False,False,True,False
2761,0,1,0,0,10,0,0,0,0,0,0,0,1,1,34.7,329.8,1,True,False,False,True,False,False,False,False,True,False
1011,0,0,1,1,71,0,0,1,1,0,1,1,1,0,58.65,4145.25,0,True,False,False,False,False,True,False,False,False,True
3946,0,0,0,0,9,0,0,1,0,1,1,1,1,0,58.5,539.85,1,True,False,False,True,False,False,False,False,False,True
2200,0,0,0,0,19,1,0,0,1,0,0,1,0,0,58.2,1045.25,0,True,False,False,False,True,False,False,False,True,False
2904,1,0,0,0,25,1,0,0,0,0,0,0,0,0,70.95,1767.35,1,False,True,False,True,False,False,False,False,False,True
1273,1,1,1,0,49,1,1,1,1,1,0,0,0,1,88.2,4159.45,0,False,True,False,True,False,False,False,False,True,False
5929,1,1,1,0,62,1,1,1,1,1,0,0,0,1,89.1,5618.3,0,False,True,False,True,False,False,False,False,True,False
2328,0,1,1,0,35,1,1,0,0,1,0,1,1,0,102.05,3452.55,0,False,True,False,True,False,False,True,False,False,False
4124,0,1,1,0,19,1,1,0,0,0,0,1,1,1,94.95,1760.25,0,False,True,False,True,False,False,False,False,True,False
2739,0,0,1,0,61,1,1,0,0,0,1,1,1,0,101.15,6383.9,0,False,True,False,False,True,False,True,False,False,False
647,1,0,1,1,50,1,1,0,0,1,1,1,0,1,69.65,3442.15,0,True,False,False,False,True,False,False,False,True,False
6256,0,0,0,0,1,0,0,0,0,0,0,0,1,0,35.05,35.05,1,True,False,False,True,False,False,False,False,False,True
3617,0,1,1,0,18,0,0,0,0,1,0,1,1,1,48.35,810.7,1,True,False,False,True,False,False,False,False,True,False
2761,0,1,0,0,10,0,0,0,0,0,0,0,1,1,34.7,329.8,1,True,False,False,True,False,False,False,False,True,False
4606,0,0,1,1,11,1,1,0,0,0,0,0,0,0,25.0,300.7,0,False,False,True,False,False,True,False,False,False,True
5499,1,1,0,0,15,1,0,0,0,0,0,0,1,1,79.4,1156.1,1,False,True,False,True,False,False,False,False,True,False
3029,1,0,1,1,23,1,1,0,0,0,0,0,0,1,48.35,1067.15,1,True,False,False,False,True,False,False,True,False,False
2829,1,1,0,0,8,1,0,0,0,0,0,0,0,1,69.7,560.85,1,False,True,False,True,False,False,False,False,True,False
6148,0,0,0,0,69,1,1,1,1,0,1,0,0,1,66.9,4577.9,0,True,False,False,False,False,True,False,False,False,True
3185,0,1,0,0,1,0,0,0,0,0,0,0,0,0,25.05,25.05,1,True,False,False,True,False,False,False,False,False,True
6168,1,0,0,0,1,1,0,0,0,0,0,0,1,1,79.25,79.25,1,False,True,False,True,False,False,False,False,True,False
654,0,1,0,0,8,1,0,0,0,0,0,0,0,0,19.65,164.3,1,False,False,True,True,False,False,False,False,True,False
654,0,1,0,0,8,1,0,0,0,0,0,0,0,0,19.65,164.3,1,False,False,True,True,False,False,False,False,True,False
609,0,1,1,0,65,1,1,1,0,1,0,1,1,0,105.25,6786.4,1,False,True,False,True,False,False,True,False,False,False
1144,1,0,0,0,1,0,0,0,0,0,0,0,1,1,35.55,35.55,1,True,False,False,True,False,False,False,False,True,False
4740,1,1,1,0,24,0,0,1,0,0,0,0,1,0,39.1,971.3,1,True,False,False,True,False,False,True,False,False,False
5397,1,0,0,0,6,1,0,0,1,0,0,1,0,1,84.85,523.5,1,False,True,False,True,False,False,False,False,True,False
2662,1,0,0,0,2,0,0,0,0,1,0,1,1,1,49.25,90.35,1,True,False,False,True,False,False,False,False,True,False
5648,0,1,1,1,28,0,0,0,1,0,0,0,1,1,39.1,1096.6,0,True,False,False,False,True,False,False,False,True,False
4815,1,0,0,0,38,1,0,0,0,0,0,0,0,1,70.45,2597.6,1,False,True,False,False,True,False,True,False,False,False
4488,0,1,1,0,42,1,0,1,0,0,0,0,0,1,74.15,3229.4,1,False,True,False,True,False,False,False,True,False,False
4845,1,0,1,1,20,0,0,1,0,1,1,0,0,1,39.4,825.4,0,True,False,False,False,False,True,False,True,False,False
2431,1,1,0,0,2,0,0,0,0,0,0,0,0,1,24.45,47.5,1,True,False,False,True,False,False,False,False,False,True
4734,1,0,1,1,39,1,0,1,0,1,1,1,1,0,80.0,3182.95,1,True,False,False,False,True,False,False,True,False,False
2494,1,0,0,0,35,1,1,0,0,0,0,0,0,0,75.35,2636.05,1,False,True,False,True,False,False,False,True,False,False
498,0,1,0,0,5,0,0,0,1,0,0,0,0,0,28.45,131.05,1,True,False,False,True,False,False,False,False,True,False
948,1,1,0,0,35,1,1,0,0,1,0,1,1,1,99.05,3395.8,1,False,True,False,True,False,False,False,False,True,False
6609,1,0,0,0,1,1,0,0,0,0,0,0,0,1,20.1,20.1,1,False,False,True,True,False,False,False,False,False,True
20,1,1,0,0,1,0,0,0,0,1,0,0,1,1,39.65,39.65,1,True,False,False,True,False,False,False,False,True,False
4071,0,0,0,0,16,0,0,1,0,0,0,1,0,1,38.9,664.4,0,True,False,False,True,False,False,False,False,True,False
6980,1,1,0,0,16,0,0,0,1,0,0,1,0,1,39.0,679.85,1,True,False,False,True,False,False,False,False,False,True
4072,1,1,0,0,9,1,0,0,0,0,0,0,1,1,79.55,718.55,0,False,True,False,True,False,False,False,False,True,False
1313,1,0,1,0,47,1,1,0,1,1,1,1,1,1,109.55,5124.55,1,False,True,False,True,False,False,False,False,True,False
3495,1,1,0,0,1,1,1,0,0,0,0,0,0,1,75.35,75.35,1,False,True,False,True,False,False,False,False,True,False
4808,0,0,0,0,54,1,0,1,0,1,1,1,1,0,80.6,4299.95,0,True,False,False,False,False,True,False,False,True,False
5074,0,0,0,1,49,1,0,0,0,0,0,0,0,0,19.45,921.3,0,False,False,True,False,True,False,False,True,False,False
6763,1,1,1,1,71,1,1,0,1,1,1,0,1,1,72.9,5139.65,0,True,False,False,False,True,False,True,False,False,False
3179,0,0,0,0,27,1,0,0,0,0,0,0,0,1,19.6,561.15,0,False,False,True,False,False,True,False,False,False,True
5884,1,1,1,0,46,0,0,0,1,1,1,1,1,1,59.9,2816.65,1,True,False,False,False,True,False,True,False,False,False
1809,1,1,1,0,32,1,1,0,0,0,0,0,1,1,85.0,2642.05,1,False,True,False,True,False,False,False,False,True,False
6971,0,1,1,0,18,1,1,0,0,0,1,1,1,0,99.75,1836.25,1,False,True,False,True,False,False,True,False,False,False
3412,1,0,1,1,2,1,0,1,1,0,1,0,0,0,59.5,130.5,0,True,False,False,False,False,True,False,False,False,True
1815,0,0,1,0,72,1,0,0,0,0,0,0,0,0,20.5,1502.25,0,False,False,True,False,False,True,False,True,False,False
2903,1,0,1,1,12,0,0,0,1,0,1,0,0,0,35.5,432.25,0,True,False,False,True,False,False,False,False,False,True
6676,0,0,1,1,41,1,1,1,1,0,0,1,0,1,94.3,3893.6,0,False,True,False,True,False,False,True,False,False,False
1122,0,0,0,0,19,0,0,0,0,0,0,1,1,1,44.85,893.55,1,True,False,False,False,True,False,False,True,False,False
3652,0,1,0,0,1,0,0,0,0,0,0,0,0,0,25.25,25.25,1,True,False,False,True,False,False,False,False,True,False
4606,0,0,1,1,11,1,1,0,0,0,0,0,0,0,25.0,300.7,0,False,False,True,False,False,True,False,False,False,True
1453,1,0,0,0,31,1,0,0,1,0,0,1,1,1,94.5,2979.2,0,False,True,False,True,False,False,False,False,True,False
826,1,1,1,0,7,1,1,0,0,0,0,1,1,1,95.6,644.35,1,False,True,False,True,False,False,True,False,False,False
4698,0,1,1,0,66,1,1,0,1,1,0,1,1,1,80.55,5265.1,1,True,False,False,False,False,True,True,False,False,False
4899,0,0,0,1,4,1,1,0,1,1,0,0,0,0,84.05,333.55,1,False,True,False,True,False,False,True,False,False,False
2440,1,0,1,1,32,1,0,0,0,0,0,0,0,1,19.45,674.55,0,False,False,True,True,False,False,False,True,False,False
2563,1,1,0,0,25,1,1,0,1,1,0,1,1,0,105.95,2655.25,1,False,True,False,True,False,False,False,False,False,True
3165,1,0,1,1,24,1,0,0,0,0,0,0,0,0,20.25,439.75,0,False,False,True,False,True,False,False,False,False,True
5967,1,1,0,0,4,0,0,0,0,0,0,0,0,1,25.2,102.5,1,True,False,False,True,False,False,True,False,False,False
2133,0,1,0,0,1,1,0,0,0,0,0,0,0,1,70.55,70.55,1,False,True,False,True,False,False,False,False,True,False
4593,0,0,0,0,11,1,0,0,0,0,0,0,0,0,20.3,246.3,0,False,False,True,True,False,False,True,False,False,False
1648,1,1,1,1,60,1,1,1,0,0,0,0,0,1,80.95,4859.1,0,False,True,False,True,False,False,False,False,True,False
2589,1,1,0,0,3,1,1,0,0,0,0,0,0,1,76.05,231.8,1,False,True,False,True,False,False,False,False,True,False
6913,0,0,1,1,69,1,1,0,1,1,1,1,1,1,108.75,7493.05,0,False,True,False,False,True,False,True,False,False,False
1951,1,0,1,0,14,1,0,0,0,1,0,0,0,0,50.2,668.85,0,True,False,False,True,False,False,False,True,False,False
5403,0,0,1,1,54,1,1,0,1,1,1,1,1,1,86.2,4524.05,0,True,False,False,True,False,False,False,False,True,False
3909,1,0,0,0,11,1,0,0,0,0,0,0,0,0,19.55,223.15,0,False,False,True,False,False,True,False,True,False,False
4174,0,0,0,0,37,0,0,0,0,0,1,0,0,0,28.6,973.55,1,True,False,False,True,False,False,False,True,False,False
4993,1,0,1,1,72,0,0,1,1,1,1,1,1,1,65.65,4664.5,0,True,False,False,False,False,True,True,False,False,False
6896,0,0,0,0,1,1,0,0,0,0,0,0,0,0,43.95,43.95,1,True,False,False,True,False,False,False,False,False,True
5744,1,1,1,0,40,1,0,0,0,0,0,0,1,0,55.8,2283.3,0,True,False,False,False,True,False,False,False,True,False
6410,0,1,0,0,63,1,1,1,1,1,1,1,0,0,83.0,5243.05,0,True,False,False,False,True,False,True,False,False,False
5963,1,0,1,1,22,1,1,0,0,1,1,1,1,1,78.65,1663.75,0,True,False,False,False,True,False,False,False,False,True
654,0,1,0,0,8,1,0,0,0,0,0,0,0,0,19.65,164.3,1,False,False,True,True,False,False,False,False,True,False
6953,0,1,0,0,13,1,1,0,0,0,0,0,1,1,82.0,1127.2,1,False,True,False,True,False,False,False,False,True,False
2131,1,0,1,1,42,0,0,1,0,1,1,1,0,0,48.15,2032.3,0,True,False,False,False,False,True,False,True,False,False
4138,0,0,0,0,1,1,0,0,0,1,0,1,0,1,85.45,85.45,1,False,True,False,True,False,False,False,False,True,False
4950,0,0,1,0,4,1,1,0,1,0,0,1,0,1,91.65,365.4,1,False,True,False,True,False,False,False,False,True,False
629,1,1,1,0,49,1,1,0,1,0,0,0,1,0,90.05,4547.25,1,False,True,False,True,False,False,False,True,False,False
6542,1,0,0,0,15,1,1,0,0,0,0,0,0,1,76.0,1130.85,1,False,True,False,True,False,False,False,False,False,True
1900,1,0,1,1,4,1,0,0,0,0,0,0,0,0,19.9,76.65,0,False,False,True,False,False,True,False,False,False,True
2940,1,1,0,0,53,0,0,0,1,1,0,1,1,1,54.45,2854.55,1,True,False,False,True,False,False,False,False,True,False
6724,0,1,0,0,64,1,0,1,1,0,1,1,0,1,70.2,4481.0,1,True,False,False,False,False,True,False,True,False,False
262,1,1,1,0,57,1,1,0,1,0,0,0,1,1,89.85,4925.35,0,False,True,False,True,False,False,False,False,True,False
3300,0,0,1,1,33,1,0,0,0,0,0,0,0,0,20.1,579.4,0,False,False,True,False,True,False,False,False,False,True
4122,1,0,0,1,53,1,0,1,1,0,1,0,0,0,62.85,3419.5,0,True,False,False,False,True,False,False,True,False,False
2736,0,1,1,0,60,1,1,0,1,0,0,0,1,0,89.45,5294.6,0,False,True,False,True,False,False,False,False,True,False
168,1,1,1,0,58,0,0,0,1,1,0,0,1,1,45.3,2651.2,1,True,False,False,True,False,False,False,False,True,False
6914,1,1,1,0,43,1,1,0,1,1,0,1,1,1,103.0,4414.3,1,False,True,False,True,False,False,False,False,True,False
4976,1,0,1,1,66,0,0,0,1,1,0,1,1,1,56.75,3708.4,0,True,False,False,False,False,True,False,True,False,False
272,1,0,0,0,1,0,0,0,0,0,0,0,0,0,24.8,24.8,1,True,False,False,True,False,False,True,False,False,False
529,0,1,0,0,56,1,1,0,1,1,1,1,0,1,99.9,5706.3,0,False,True,False,False,False,True,True,False,False,False
31,1,1,1,0,2,1,0,0,0,1,0,1,1,1,95.5,181.65,0,False,True,False,True,False,False,False,True,False,False
3884,0,0,1,0,18,1,1,0,0,0,1,1,0,1,88.85,1594.75,0,False,True,False,True,False,False,False,False,True,False
2031,0,0,1,1,5,0,0,0,0,0,0,0,0,0,25.05,125.5,0,True,False,False,True,False,False,False,False,False,True
3450,1,1,1,0,70,1,1,0,1,1,0,1,1,1,104.8,7308.95,0,False,True,False,False,True,False,False,False,True,False
5882,0,0,1,1,14,1,0,0,0,0,0,0,0,1,19.7,263.65,0,False,False,True,False,False,True,False,False,False,True
3759,1,0,0,0,7,1,1,0,0,1,0,1,0,1,89.35,631.85,1,False,True,False,True,False,False,False,True,False,False
3050,0,0,0,0,5,1,0,0,0,0,1,0,1,1,85.4,425.9,1,False,True,False,True,False,False,False,True,False,False
3888,0,0,0,0,1,1,0,0,0,0,0,0,1,0,80.15,80.15,1,False,True,False,True,False,False,False,True,False,False
4692,0,0,1,1,16,1,0,1,0,1,0,1,1,0,100.7,1522.7,0,False,True,False,True,False,False,True,False,False,False
1858,0,0,1,0,19,1,0,1,0,0,0,0,0,1,73.2,1441.1,1,False,True,False,True,False,False,False,False,True,False
4314,1,1,0,0,24,1,1,0,1,0,0,1,1,1,101.25,2440.15,1,False,True,False,True,False,False,False,False,True,False
3976,0,0,0,0,4,0,0,0,0,0,0,0,0,1,24.45,86.6,1,True,False,False,True,False,False,False,False,True,False
6168,1,0,0,0,1,1,0,0,0,0,0,0,1,1,79.25,79.25,1,False,True,False,True,False,False,False,False,True,False
6907,0,0,0,0,41,1,0,0,0,0,0,0,0,0,70.25,2868.05,1,False,True,False,True,False,False,True,False,False,False
1717,1,0,1,0,72,1,0,0,0,0,0,0,0,0,19.7,1421.9,0,False,False,True,False,False,True,False,True,False,False
6271,1,1,1,0,27,1,1,1,0,1,0,0,0,1,85.9,2220.1,0,False,True,False,False,True,False,False,False,True,False
61,1,0,0,0,60,1,1,0,1,0,0,1,0,1,89.9,5450.7,0,False,True,False,True,False,False,True,False,False,False
562,1,0,1,1,7,1,0,1,0,0,0,1,1,0,69.7,516.15,0,True,False,False,True,False,False,False,True,False,False
3092,0,0,0,0,1,0,0,0,0,0,0,0,0,1,25.1,25.1,1,True,False,False,True,False,False,False,False,False,True
1731,0,1,0,0,1,1,0,0,0,0,0,0,0,1,69.6,69.6,1,False,True,False,True,False,False,False,False,True,False
3350,1,0,0,0,1,1,0,0,0,0,0,0,0,1,44.15,44.15,1,True,False,False,True,False,False,False,False,False,True
4271,0,0,1,1,28,1,0,0,0,0,0,0,0,0,19.9,543.0,0,False,False,True,False,True,False,False,False,False,True
3298,0,0,0,0,4,1,0,0,0,0,0,0,0,0,20.05,83.3,0,False,False,True,True,False,False,False,False,False,True
3480,1,0,1,0,70,1,0,0,0,0,0,0,0,0,19.85,1433.8,0,False,False,True,False,False,True,False,True,False,False
1401,0,1,0,0,4,1,0,0,1,1,0,1,1,1,99.8,442.85,1,False,True,False,True,False,False,False,True,False,False
688,1,0,0,0,52,0,0,0,1,0,0,0,0,0,30.1,1623.4,0,True,False,False,False,True,False,False,False,False,True
2532,0,1,0,0,41,1,0,0,0,1,1,1,1,1,101.1,4016.2,0,False,True,False,False,True,False,True,False,False,False
5884,1,1,1,0,46,0,0,0,1,1,1,1,1,1,59.9,2816.65,1,True,False,False,False,True,False,True,False,False,False
6945,1,0,1,1,70,1,1,0,1,0,0,1,1,0,98.3,6859.5,1,False,True,False,False,False,True,True,False,False,False
6600,0,0,1,1,3,0,0,1,0,0,0,0,0,0,29.7,91.7,1,True,False,False,True,False,False,False,True,False,False
5370,1,0,1,1,16,1,1,0,0,1,0,1,0,1,90.8,1442.2,0,False,True,False,True,False,False,True,False,False,False
1595,1,1,0,0,2,1,0,0,1,0,0,0,0,1,74.7,165.4,1,False,True,False,True,False,False,False,False,True,False
228,1,0,0,0,30,1,1,0,0,0,1,0,1,1,89.9,2723.15,0,False,True,False,True,False,False,False,True,False,False
6515,0,0,0,0,29,0,0,0,0,0,0,0,0,1,25.1,712.85,1,True,False,False,True,False,False,False,True,False,False
5176,0,0,0,1,26,0,0,1,0,0,1,0,1,0,45.8,1147.0,0,True,False,False,True,False,False,False,False,False,True
674,1,1,0,0,52,0,0,0,1,0,0,1,1,1,49.15,2550.9,1,True,False,False,True,False,False,False,False,True,False
7007,1,1,1,0,72,0,0,1,1,1,1,1,1,1,63.1,4685.55,0,True,False,False,False,False,True,True,False,False,False
3018,1,1,0,0,67,1,1,0,0,0,0,0,0,0,25.1,1672.15,0,False,False,True,False,False,True,False,True,False,False
4125,1,0,1,0,43,1,0,1,1,1,0,0,0,1,86.1,3551.65,0,False,True,False,True,False,False,False,True,False,False
2890,0,1,1,1,47,1,0,0,0,0,0,0,0,0,70.55,3309.25,1,False,True,False,True,False,False,True,False,False,False
2643,0,0,0,0,33,1,1,0,0,0,0,0,1,1,83.35,2757.85,1,False,True,False,True,False,False,False,False,True,False
1898,0,1,0,0,5,1,0,0,0,0,0,0,1,0,78.95,378.4,1,False,True,False,True,False,False,False,False,True,False
6775,1,1,0,0,57,1,1,0,1,1,0,1,1,1,79.75,4438.2,0,True,False,False,False,False,True,True,False,False,False
3485,1,0,0,0,2,1,1,0,0,0,0,0,0,1,73.25,131.05,1,False,True,False,True,False,False,False,True,False,False
965,1,1,0,0,8,1,0,1,0,0,1,1,1,0,100.3,832.35,1,False,True,False,True,False,False,False,True,False,False
6177,1,0,0,0,4,1,0,0,0,0,0,0,1,0,54.3,195.3,1,True,False,False,True,False,False,False,False,True,False
4956,0,1,0,0,8,1,0,0,0,1,0,1,1,1,94.45,742.95,1,False,True,False,True,False,False,False,True,False,False
4132,0,0,0,0,13,0,0,0,0,0,0,0,0,1,23.9,300.8,1,True,False,False,True,False,False,False,False,True,False
6604,1,0,1,1,2,1,0,0,0,0,0,0,0,1,44.5,90.05,0,True,False,False,True,False,False,False,False,True,False
6106,1,0,0,0,2,1,0,1,0,1,0,0,0,1,55.1,113.35,1,True,False,False,True,False,False,False,False,False,True
1543,0,0,1,0,5,1,0,0,0,0,0,0,0,0,69.95,330.15,1,False,True,False,True,False,False,False,False,True,False
5555,0,0,1,1,70,1,0,0,0,0,0,0,0,0,19.8,1378.75,0,False,False,True,False,False,True,True,False,False,False
774,1,0,1,0,33,1,0,0,0,1,0,1,1,1,95.8,3036.75,1,False,True,False,False,True,False,False,False,True,False
2166,0,1,1,0,59,1,1,1,1,1,1,0,0,1,94.05,5483.9,0,False,True,False,False,True,False,False,False,True,False
5581,1,0,1,1,68,1,1,1,1,1,1,1,1,1,113.15,7856.0,1,False,True,False,False,False,True,False,False,True,False
6482,1,0,0,0,1,1,1,0,0,1,0,1,1,1,101.45,101.45,1,False,True,False,True,False,False,False,False,True,False
4585,0,1,0,0,1,1,1,0,0,0,0,0,1,1,85.05,85.05,1,False,True,False,True,False,False,False,False,True,False
1235,1,1,1,0,61,1,1,0,1,1,1,1,0,1,98.3,6066.55,0,False,True,False,False,True,False,False,False,False,True
5783,0,1,0,0,1,1,0,0,0,0,0,1,1,1,89.3,89.3,1,False,True,False,True,False,False,False,False,True,False
5011,0,1,1,0,43,1,1,1,1,0,0,1,0,1,94.5,4156.8,0,False,True,False,True,False,False,False,False,True,False
